word,pos,frequency
아마,adv,0.0013605442176870747
얘기하다,verb,0.001358695652173913
잇다,verb,0.0013568521031207597
조금,adv,0.0013550135501355014
경기,noun,0.0013531799729364006
목적,noun,0.0013513513513513514
태도,noun,0.001349527665317139
남성,noun,0.0013477088948787063
주위,noun,0.0013458950201884253
대책,noun,0.0013440860215053765
그만,adv,0.0013422818791946308
발생하다,verb,0.0013404825737265416
다리,noun,0.0013386880856760374
아무,det,0.001336898395721925
어쩌다,verb,0.0013351134846461949
재료,noun,0.0013333333333333333
각각,adv,0.0013315579227696406
결코,adv,0.0013297872340425532
옮기다,verb,0.0013280212483399733
항상,adv,0.001326259946949602
해,noun,0.0013245033112582781
잃다,verb,0.0013227513227513227
자유,noun,0.001321003963011889
책임,noun,0.0013192612137203166
바뀌다,verb,0.0013175230566534915
비슷하다,adj,0.0013157894736842105
심하다,adj,0.001314060446780552
경쟁,noun,0.0013123359580052493
달러,dep,0.001310615989515072
사랑하다,verb,0.0013089005235602095
아니,intj,0.00130718954248366
여름,noun,0.0013054830287206266
자라다,verb,0.001303780964797914
회,dep,0.0013020833333333333
구체적,noun,0.0013003901170351106
기회,noun,0.0012987012987012987
실시하다,verb,0.0012970168612191958
지구,noun,0.00129366106080207
번째,dep,0.0012919896640826874
소비자,noun,0.0012903225806451613
싫다,adj,0.001288659793814433
규모,noun,0.0012853470437017994
기준,noun,0.0012836970474967907
말,dep,0.001282051282051282
반드시,adv,0.0012804097311139564
셈,dep,0.0012787723785166241
갖추다,verb,0.0012755102040816326
그러니까,adv,0.0012738853503184713
받아들이다,verb,0.0012706480304955528
값,noun,0.0012690355329949238
현장,noun,0.0012674271229404308
건설,noun,0.0012658227848101266
꺼내다,verb,0.0012642225031605564
노동자,noun,0.0012626262626262627
동네,noun,0.0012610340479192938
언제나,adv,0.0012594458438287153
완전히,adv,0.0012578616352201257
자동차,noun,0.001256281407035176
전하다,verb,0.0012547051442910915
존재하다,verb,0.0012531328320802004
개월,dep,0.0012515644555694619
맞다,verb,0.00125
별로,adv,0.0012484394506866417
어린이,noun,0.0012468827930174563
정하다,verb,0.0012453300124533001
한마디,noun,0.0012437810945273632
유지하다,verb,0.0012422360248447205
이데올로기,noun,0.0012406947890818859
공부하다,verb,0.0012391573729863693
대중,noun,0.0012376237623762376
늘어나다,verb,0.0012360939431396785
닦다,verb,0.0012345679012345679
만,dep,0.0012330456226880395
말씀,noun,0.0012315270935960591
괜찮다,adj,0.0012300123001230013
눈물,noun,0.0012285012285012285
각종,noun,0.001226993865030675
빛,noun,0.0012254901960784314
아니,adv,0.0012239902080783353
피하다,verb,0.0012224938875305623
거치다,verb,0.001221001221001221
나아가다,verb,0.0012195121951219512
야,intj,0.001218026796589525
지식,noun,0.0012165450121654502
현재,noun,0.001215066828675577
여전히,adv,0.0012135922330097086
주인,noun,0.0012121212121212121
발견하다,verb,0.0012106537530266344
선,noun,0.0012091898428053204
인류,noun,0.0012077294685990338
특징,noun,0.0012062726176115801
드리다,aux,0.0012048192771084338
선수,noun,0.0012033694344163659
형식,noun,0.001201923076923077
마련하다,verb,0.0012004801920768306
반,noun,0.001199040767386091
발표하다,verb,0.0011976047904191617
주제,noun,0.0011961722488038277
걸치다,verb,0.0011947431302270011
겪다,verb,0.0011933174224343676
관점,noun,0.0011918951132300357
귀,noun,0.0011904761904761906
기본,noun,0.0011876484560570072
미터,dep,0.0011862396204033216
사라지다,verb,0.001184834123222749
어떠하다,adj,0.001183431952662722
